image_id,lat,lon,continent,region,captured_at,country
246897063865669,31.6188164567,-7.9435641681517,Africa,"Marrakech, MA",1523804180000,MA
1251163980321812,28.618584142416,77.206164560354,Asia,"Delhi, IN",1772003126176,IN
1041194770582772,41.9060978098,12.494637965514,Europe,"Rome, IT",1690698770433,IT
2754773438166283,19.425402758435,-99.106184452031,North America,"Mexico City, MX",1595346926793,MX
2081432405558243,41.394622526094,2.1758755286599,Europe,"Barcelona, ES",1708613291881,ES
1037190774981079,-33.875412354565,151.19354557211,Oceania,"Sydney, AU",1756279080076,AU
1158575328340910,52.230602090146,20.99338501066,Europe,"Warsaw, PL",1665476497000,PL
1413813133853087,4.6742154909885,-74.055107135261,South America,"Bogota, CO",1767791773722,CO
2817470405171999,-33.869832888711,151.19344907138,Oceania,"Sydney, AU",1576582550000,AU
1164400594623399,48.8445611589,2.3495922897114,Europe,"Paris, FR",1727508948463,FR
243351910915422,-33.869848765957,151.1934209257,Oceania,"Sydney, AU",1576582548000,AU
927679211325289,-33.956961244087,18.456382427362,Africa,"Cape Town, ZA",1562945848395,ZA
284783943279668,41.406821740315,2.1686974599006,Europe,"Barcelona, ES",1423331704000,ES
1238942886940785,35.669994411982,139.74343054774,Asia,"Tokyo, JP",1663052075080,JP
807283719910380,37.569457112349,127.00623491703,Asia,"Seoul, KR",1497522452121,KR
1183567708731178,37.569272144238,126.99302323287,Asia,"Seoul, KR",1496829265645,KR
1114793216879425,-34.605046668744,-58.400850559408,South America,"Buenos Aires, AR",1724504597000,AR
1270723820768983,-34.605398211071,-58.400809131174,South America,"Buenos Aires, AR",1724504664000,AR
1694705711426698,41.905158049714,12.493099538079,Europe,"Rome, IT",1741260764511,IT
468775901068253,-33.956145598181,18.456823955107,Africa,"Cape Town, ZA",1562945839432,ZA
137199661793844,48.844692072386,2.3492202306645,Europe,"Paris, FR",1618470706504,FR
166845295369340,6.4941315475171,3.399256800495,Africa,"Lagos, NG",1537189777912,NG
1226188039263323,-33.875559234223,151.19363699447,Oceania,"Sydney, AU",1756279071084,AU
256971092872223,6.4941498984468,3.399299708502,Africa,"Lagos, NG",1537269942400,NG
816114972644921,13.781290306253,100.5435651912,Asia,"Bangkok, TH",1540682865079,TH
777416294953455,28.624527142037,77.199585883918,Asia,"Delhi, IN",1772008556871,IN
1362268864154365,31.618937323815,-7.943038029885,Africa,"Marrakech, MA",1523804174000,MA
1245676425889375,40.755744851599,-73.955724874757,North America,"New York, US",1586555171728,US
495642418338924,41.40558205756,2.169188806976,Europe,"Barcelona, ES",1587630236682,ES
146695940797938,41.900942202994,12.493629529261,Europe,"Rome, IT",1552142062000,IT
371127107646802,19.418785632565,-99.09924112174,North America,"Mexico City, MX",1596402998293,MX
1064813847525418,35.669669444444,139.74347222222,Asia,"Tokyo, JP",1663052019514,JP
221777986142629,40.755797932095,-73.955683925862,North America,"New York, US",1586555164598,US
329633135178275,43.681110829956,-79.35666517357,North America,"Toronto, CA",1579099214763,CA
1609861206991087,28.624591915735,77.19882960334,Asia,"Delhi, IN",1771934766313,IN
296012238844031,-34.594638352674,-58.40522202547,South America,"Buenos Aires, AR",1538002693057,AR
210908453949842,43.674455034973,-79.356314041165,North America,"Toronto, CA",1579104560157,CA
471329760644329,19.418501890502,-99.099335519414,North America,"Mexico City, MX",1596402995293,MX
1873294080098905,-36.856355418576,174.77010066234,Oceania,"Auckland, NZ",1744206204407,NZ
1486770995357071,48.844386722899,2.3494740315314,Europe,"Paris, FR",1727509084043,FR
1541277457119393,-36.844674829618,174.76972830872,Oceania,"Auckland, NZ",1763926862998,NZ
1425233034497388,35.675270781958,139.74377432522,Asia,"Tokyo, JP",1516422922000,JP
849292219338848,41.044311917993,28.993330334785,Asia,"Istanbul, TR",1525588934111,TR
174973181172810,-23.555930658464,-46.655617113461,South America,"Sao Paulo, BR",1480003514287,BR
472161290732405,-37.805402277819,144.97496539878,Oceania,"Melbourne, AU",1575766646512,AU
489786665678238,-33.956248835171,18.456762636743,Africa,"Cape Town, ZA",1562945840428,ZA
1386073148437872,-1.2435760314869,36.844548252048,Africa,"Nairobi, KE",1512997843742,KE
219446629691920,41.869254176033,-87.656758811471,North America,"Chicago, US",1535051682728,US
473251637081651,43.674494398557,-79.356086531521,North America,"Toronto, CA",1579104563201,CA
195494509507328,35.669902775968,139.74326126917,Asia,"Tokyo, JP",1663052055580,JP
1649372849464976,-33.87592209224,151.19474527396,Oceania,"Sydney, AU",1782810292866,AU
1225388491935321,48.844719543505,2.3496868510221,Europe,"Paris, FR",1727509092836,FR
1289055714829660,13.775458831026,100.54443337242,Asia,"Bangkok, TH",1446900885000,TH
160890485894638,-34.594511252635,-58.405441373338,South America,"Buenos Aires, AR",1538002699063,AR
1037212193602819,-37.799741685742,144.96833608877,Oceania,"Melbourne, AU",1656865786000,AU
1101163657033191,-33.869565747245,151.19419758564,Oceania,"Sydney, AU",1576582613000,AU
3035510123255092,-34.593050887596,-58.405346791048,South America,"Buenos Aires, AR",1724325405156,AR
469410560958664,43.681164784194,-79.356445917538,North America,"Toronto, CA",1579105240236,CA
192462876034272,13.781494038859,100.54373158514,Asia,"Bangkok, TH",1540682601245,TH
137964058351260,19.418310477689,-99.099303878062,North America,"Mexico City, MX",1596402997293,MX
937964613681742,13.781447016632,100.54368557418,Asia,"Bangkok, TH",1540682600206,TH
1040294349830821,-36.844704253102,174.76971719569,Oceania,"Auckland, NZ",1484450019860,NZ
249868163953475,-37.793683333333,144.96816944444,Oceania,"Melbourne, AU",1641750046000,AU
1040571804502427,-33.455869268759,-70.631778348854,South America,"Santiago, CL",1731768110593,CL
220278762773975,-36.850643364811,174.76815656663,Oceania,"Auckland, NZ",1483163619328,NZ
1275716866526943,35.669769305147,139.74329082923,Asia,"Tokyo, JP",1663052038082,JP
1379839222394829,59.343120786145,18.049405711885,Europe,"Stockholm, SE",1538307580993,SE
1396189235541653,-36.856820323382,174.76945362752,Oceania,"Auckland, NZ",1765228493000,NZ
479483859827779,-37.805399947605,144.97494486679,Oceania,"Melbourne, AU",1575766646012,AU
1847003812136163,37.569448160709,127.00614317095,Asia,"Seoul, KR",1497522459316,KR
3250510375104940,-36.844747994801,174.77019470514,Oceania,"Auckland, NZ",1763926904496,NZ
2340334622767774,-23.544632402382,-46.656677928292,South America,"Sao Paulo, BR",1615733319297,BR
2867825850122878,-36.844844777703,174.77013792369,Oceania,"Auckland, NZ",1484450054508,NZ
306492990849947,48.856789755932,2.344708477748,Europe,"Paris, FR",1465056150000,FR
322270315948588,-1.2560394265574,36.855589932035,Africa,"Nairobi, KE",1596294400701,KE
1049112147107774,-33.456083355772,-70.631750095585,South America,"Santiago, CL",1746559765203,CL
802506502133725,-33.875265512207,151.19355262166,Oceania,"Sydney, AU",1756242815171,AU
210010117374099,19.418846043921,-99.099388147774,North America,"Mexico City, MX",1596402992293,MX
301217408163320,-37.793417952961,144.96814076618,Oceania,"Melbourne, AU",1451617699000,AU
1149790112161891,-23.549089072118,-46.655548019373,South America,"Sao Paulo, BR",1560556423563,BR
404859116022666,-34.60686882183,-58.406000558584,South America,"Buenos Aires, AR",1724504082790,AR
1935748140483773,4.674267285006,-74.055076903825,South America,"Bogota, CO",1767791774640,CO
469097140816236,37.580021118981,126.99425683813,Asia,"Seoul, KR",1393588783000,KR
636781616146433,-33.875686859602,151.19371259751,Oceania,"Sydney, AU",1756279017081,AU
3977786912305164,19.418776317197,-99.099361351458,North America,"Mexico City, MX",1596402993793,MX
263849988770839,48.856708973818,2.3450738835671,Europe,"Paris, FR",1465056185000,FR
1560343888334742,-36.856438236538,174.769552891,Oceania,"Auckland, NZ",1765228505000,NZ
134558682049962,31.631424578802,-7.9561799368041,Africa,"Marrakech, MA",1523804777000,MA
791814648133859,41.868576916797,-87.656749531585,North America,"Chicago, US",1535051635066,US
1327703397802816,31.617990594722,-7.9569905907173,Africa,"Marrakech, MA",1673103817056,MA
4561343333880249,41.044286963588,28.993270853109,Asia,"Istanbul, TR",1525588931811,TR
152777434050027,35.669741666667,139.74343055556,Asia,"Tokyo, JP",1663052027680,JP
168905561802021,37.569446306146,127.00619468747,Asia,"Seoul, KR",1497522454938,KR
1047127107117706,48.844593787377,2.3496059595174,Europe,"Paris, FR",1727508949314,FR
415659338065097,-34.593193813105,-58.405162996596,South America,"Buenos Aires, AR",1724422053592,AR
1145106689334979,34.055583327695,-118.25516632386,North America,"Los Angeles, US",1491740248000,US
222197429292418,6.4937039690125,3.3990581295414,Africa,"Lagos, NG",1537186250029,NG
133460525490446,19.418633460983,-99.106979764702,North America,"Mexico City, MX",1596496533293,MX
1729256927619100,-34.593171201956,-58.405314265519,South America,"Buenos Aires, AR",1724422052682,AR
1193403994443801,31.618836110901,-7.9435520554599,Africa,"Marrakech, MA",1523804180000,MA
1356056862092486,41.905141139384,12.49316703807,Europe,"Rome, IT",1741260760012,IT
2374504856262928,-36.8565524866,174.77012865098,Oceania,"Auckland, NZ",1744206201604,NZ
501759897927550,-36.849106994884,174.7680519819,Oceania,"Auckland, NZ",1483164047384,NZ
828724951334971,-1.2552917461384,36.843812165813,Africa,"Nairobi, KE",1512997635491,KE
233434135247419,6.4944113482868,3.3993634788158,Africa,"Lagos, NG",1537350955265,NG
517580855919637,-1.2433464454951,36.844575209601,Africa,"Nairobi, KE",1512998939583,KE
310945450609947,-23.550248882249,-46.649310017604,South America,"Sao Paulo, BR",1421599165000,BR
307327317508610,19.425234376562,-99.105831031901,North America,"Mexico City, MX",1595346923792,MX
326444153782902,-33.881788733905,151.19501702378,Oceania,"Sydney, AU",1711237459673,AU
142859904549332,40.755653512945,-73.955686794114,North America,"New York, US",1589836205706,US
1058875136630447,34.055708284906,-118.2554249315,North America,"Los Angeles, US",1786137538559,US
551447202686273,41.881562613306,-87.656956651075,North America,"Chicago, US",1530652827358,US
2873570556240765,-1.255079193864,36.843930470263,Africa,"Nairobi, KE",1512997643513,KE
1969815593210497,35.669936078721,139.74330403892,Asia,"Tokyo, JP",1663052061763,JP
1734966587896148,-33.875721137206,151.19379186852,Oceania,"Sydney, AU",1756242820173,AU
1356165153368365,34.055688762126,-118.25539617534,North America,"Los Angeles, US",1786137538559,US
976244596108487,30.05033515979,31.244031198329,Africa,"Cairo, EG",1577527860289,EG
492206258781563,30.050437424595,31.249506866351,Africa,"Cairo, EG",1577450624310,EG
1836621316539505,19.425352933136,-99.10610847763,North America,"Mexico City, MX",1595346925793,MX
160638712611577,13.774970514375,100.5443917445,Asia,"Bangkok, TH",1531972402519,TH
1435240577592954,-33.875356298159,151.1936000682,Oceania,"Sydney, AU",1756242816170,AU
195058019134782,40.755870532568,-73.955666165357,North America,"New York, US",1586555157329,US
1845043329538407,28.624574551594,77.19885012911,Asia,"Delhi, IN",1771934766680,IN
4303086933058081,59.350833973061,18.043769233033,Europe,"Stockholm, SE",1565798650612,SE
919176535323062,-1.2552926784067,36.843924834063,Africa,"Nairobi, KE",1512486111176,KE
171229494921858,52.230782352519,20.9933406945,Europe,"Warsaw, PL",1618162440000,PL
1180003790672892,28.61831904987,77.199680795351,Asia,"Delhi, IN",1772006168897,IN
1076517353957535,-33.455703763334,-70.631578206631,South America,"Santiago, CL",1731853095597,CL
1196742417419682,48.849080988035,2.3444512142797,Europe,"Paris, FR",1590763302000,FR
927049087867196,41.400713725617,2.169599191178,Europe,"Barcelona, ES",1436300961100,ES
1159623547816128,-1.2559419776285,36.843292351717,Africa,"Nairobi, KE",1512983175526,KE
476648193415761,41.869098681897,-87.656755229577,North America,"Chicago, US",1535051679730,US
1069386310131500,4.669632546897,-74.050211113424,South America,"Bogota, CO",1556281211500,CO
137079288599562,34.055743405913,-118.25513588112,North America,"Los Angeles, US",1532385081481,US
1295328294348663,43.68094866943,-79.356642935196,North America,"Toronto, CA",1678135508615,CA
1003542966716488,59.343248666372,18.044172813873,Europe,"Stockholm, SE",1579761674453,SE
1479880113093378,-36.84475405105,174.77022262088,Oceania,"Auckland, NZ",1763926909000,NZ
4268443419873609,41.869479573127,-87.650606355959,North America,"Chicago, US",1535236295462,US
494105541705943,41.043666880216,28.994339509853,Asia,"Istanbul, TR",1525589095548,TR
1185706805188092,-23.544800496083,-46.656850891804,South America,"Sao Paulo, BR",1615733314797,BR
1145777057755702,41.900805326841,12.493322928023,Europe,"Rome, IT",1780579827201,IT
1192321438516761,-34.605088623742,-58.400845968549,South America,"Buenos Aires, AR",1724504600000,AR
1090146629543563,41.894609382682,12.494766334093,Europe,"Rome, IT",1741255684015,IT
1232397134540593,-33.450847096558,-70.631287445217,South America,"Santiago, CL",1731766676598,CL
486946699222057,41.405918483277,2.1698539679695,Europe,"Barcelona, ES",1587630289595,ES
1669778813977160,-34.606532728061,-58.405975705,South America,"Buenos Aires, AR",1724504086791,AR
211400280560264,43.674480165655,-79.356169756382,North America,"Toronto, CA",1579104562230,CA
